Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
harwinton.us,,,,Local,,Connecticut,"Town of Harwinton, CT -- Note added 12/16/14 6:59",http://www.harwinton.us/,6/6/13 18:08
hasbrouck-heights.nj.us,,,,Local,,New Jersey,"Borough of Hasbrouck Heights, NJ -- Note added 9/16/15 14:27",http://hasbrouck-heights.nj.us/,6/6/13 18:08
hedgesvillewv.us,,,,Local,,West Virginia,"City of Hedgesville, WV -- Note added 7/24/14 5:34",http://hedgesvillewv.us/,6/6/13 18:08
hendersonky.us,,,,County,,Kentucky,"Henderson County, KY -- Note added 11/20/13 13:06",http://hendersonky.us/,11/20/13 13:06
hennepin.us,,,,County,,Minnesota,"Hennepin County, MN -- Note added 3/28/14 12:23",http://www.hennepin.us/,6/6/13 18:08
henrico.us,,,,County,,Virginia,co.henrico.us redirects to henrico.us. Both co.henrico.us and henrico.us return results in Bing and Google so include both here still. n  -- Note added 7/23/14 14:20,#N/A,6/17/14 17:20
hermiston.or.us,,,,Local,,Oregon,"City of Hermiston, OR -- Note added 6/19/14 14:33",http://hermiston.or.us/,6/6/13 18:08
highsprings.us,,,,Local,,Florida,"The City of High Springs, FL -- Note added 6/23/15 18:49",http://highsprings.us/,6/6/13 18:08
hillcounty.us,,,,County,,Montana,"Hill County, MT -- Note added 8/28/13 13:06",http://hillcounty.us/,6/6/13 18:08
hinsdalecountycolorado.us,,,,County,,Colorado,"County of Hinsdale, CO -- Note added 7/14/14 7:37",http://hinsdalecountycolorado.us/,6/6/13 18:08
hollis.nh.us,,,,Local,,New Hampshire,"hollis, nh -- Note added 9/2/15 17:35",http://www.hollisnh.org/,6/6/13 18:08
hollyspringsga.us,,,,Local,,Georgia,"Holly Springs, Ga -- Note added 8/25/15 15:23",http://hollyspringsga.us/,6/6/13 18:08
hollyspringsnc.us,,,,Local,,North Carolina,"holly springs, nc -- Note added 9/11/15 20:18",http://hollyspringsnc.us/,6/6/13 18:08
hopewellboro-nj.us,,,,Local,,New Jersey,"Hopewell Borough, NJ -- Note added 9/16/15 14:37",http://www.hopewellboro-nj.us/,6/6/13 18:08
hubbardstonma.us,,,,Local,,Massachusetts,"Hubbardston, Ma -- Note added 8/26/15 16:07",http://hubbardstonma.us/pages/index,6/6/13 18:08
hudson.oh.us,,,,Local,,Ohio,"City of Hudson, OH -- Note added 3/18/14 17:49",http://hudson.oh.us/,6/6/13 18:09
hydeparkny.us,,,,Local,,New York,"Town of Hyde Park, NY -- Note added 7/1/15 13:54",http://hydeparkny.us/,6/6/13 18:08
inyocounty.us,,,,County,,California,"County of Inyo, CA -- Note added 11/21/13 14:48",http://www.inyocounty.us/,6/6/13 18:08
islelamotte.us,,,,Local,,Vermont,"Town of Isle La Motte, VT -- Note added 11/21/13 20:21",http://islelamotte.us/,6/6/13 18:08
jacksonvilleor.us,,,,Local,,Oregon,"City of Jacksonville, OR -- Note added 7/23/14 15:34",http://www.jacksonvilleor.us/,6/6/13 18:08
jamesislandsc.us,,,,Local,,South Carolina,"Town of James Island, SC -- Note added 8/18/14 13:31",http://www.jamesislandsc.us/,6/6/13 18:09
jamestown-nc.us,,,,Local,,North Carolina,"jamestown, nc -- Note added 9/11/15 20:19",http://jamestown-nc.us/,6/6/13 18:08
jeffco.us,,,,County,,Colorado,"Jefferson County, CO -- Note added 8/28/13 13:06",http://jeffco.us/,6/6/13 18:08
jeromecountyid.us,,,,County,,Idaho,"Jerome County, ID -- Note added 7/8/13 19:02",http://www.jeromecountyid.us/,6/6/13 18:08
johnsoncreek-wi.us,,,,Local,,Wisconsin,"Village of Johnson Creek, WI -- Note added 6/6/13 18:09",http://www.johnsoncreek-wi.us/,6/6/13 18:09
johnstonsc.us,,,,Local,,South Carolina,"johnston, sc -- Note added 8/28/15 13:55",http://johnstonsc.us/,6/6/13 18:08
juno-beach.fl.us,,,,Local,,Florida,"The Town of Juno Beach, FL -- Note added 6/23/15 19:01",http://www.juno-beach.fl.us/,6/6/13 18:08
jupiter.fl.us,,,,Local,,Florida,"The Town of Jupiter, FL -- Note added 6/23/15 19:02",http://jupiter.fl.us/,6/6/13 18:08
kanawha.us,,,,County,,West Virginia,"Kanawha County, WV -- Note added 7/24/14 5:36",http://kanawha.us/,6/6/13 18:08
kennebunkmaine.us,,,,Local,,Maine,"kennebunk, maine -- Note added 8/27/15 18:26",http://kennebunkmaine.us/,6/6/13 18:08
kennett-square.pa.us,,,,Local,,Pennsylvania,"Borough of Kennett Square, PA -- Note added 9/30/14 17:19",http://kennett-square.pa.us/,6/6/13 18:08
king-george.va.us,,,,County,,Virginia,"King George County, VA -- Note added 6/17/14 18:21",http://king-george.va.us/,6/6/13 18:08
kingwilliamcounty.us,,,,County,,Virginia,"King William County, VA -- Note added 6/20/14 13:19",http://kingwilliamcounty.us/,6/6/13 18:08
kodiakak.us,,,,Local,,Alaska,"Kodiak Island Borough, AK -- Note added 6/7/13 13:36",http://kodiakak.us/,6/6/13 18:08
lacrossewa.us,,,,Local,,Washington,"Town of LaCrosse, WA -- Note added 11/20/14 6:44",http://lacrossewa.us/,6/6/13 18:08
lansing.ks.us,,,,Local,,Kansas,"City of Lansing, KS -- Note added 7/9/14 4:46",http://lansing.ks.us/,6/6/13 18:09
latah.id.us,,,,County,,Idaho,"Latah County, ID -- Note added 7/8/13 19:05",http://latah.id.us/,6/6/13 18:08
laytonsville.md.us,,,,Local,,Maryland,"Laytonsville, MD -- Note added 5/27/14 2:54",http://www.laytonsville.md.us/,6/6/13 18:08
lee.ga.us,,,,County,,Georgia,"Lee County, Ga -- Note added 8/25/15 15:57",http://lee.ga.us/,6/6/13 18:08
leeco.us,,,,County,,Alabama,"Lee County, AL -¬†http://www.leeco.us/ -- Note added 7/15/13 18:08",http://www.leeco.us/,6/6/13 18:08
lemont.il.us,,,,Local,,Illinois,"Village of Lemont, IL -- Note added 7/3/14 13:26",http://lemont.il.us/,6/6/13 18:09
lewiscountyid.us,,,,County,,Idaho,"Lewis County, ID -- Note added 7/8/13 19:07",http://lewiscountyid.us/,6/6/13 18:08
lincolncountymt.us,,,,County,,Montana,"Lincoln County, MT -- Note added 11/22/13 13:32",http://lincolncountymt.us/,6/6/13 18:08
lindenmi.us,,,,Local,,Michigan,"linden, mi  -- Note added 9/3/15 15:31",http://lindenmi.us/,6/6/13 18:08
littleelmtx.us,,,,Local,,Texas,"Town of Little Elm, TX -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
liverpoolpa.us,,,,Local,,Pennsylvania,"Borough of Liverpool, PA -- Note added 9/30/14 18:44",http://liverpoolpa.us/Pages/Home.aspx,6/6/13 18:08
locharbournj.us,,,,Local,,New Jersey,"Village of Loch Arbour, nj -- Note added 9/16/15 15:09",http://locharbournj.us/,6/6/13 18:08
longport-nj.us,,,,Local,,New Jersey,"longport, nj -- Note added 9/16/15 15:11",http://www.longportnj.gov/,6/6/13 18:08
loraincounty.us,,,,County,,Ohio,"County of Lorain, OH -- Note added 3/18/14 18:28",http://loraincounty.us/,6/6/13 18:08
loreauville.us,,,,Local,,Louisiana,"Loreauville, LA -- Note added 8/24/15 14:52",http://loreauville.us/,6/6/13 18:08
losalamosnm.us,,,,County,,New Mexico,"Los Alamos County, NM -- Note added 7/16/14 5:21",http://www.losalamosnm.us/Pages/home.aspx,6/6/13 18:08
lowville.ny.us,,,,Local,,New York,"Village of Lowville, NY -- Note added 7/2/15 9:59",http://lowville.ny.us/,6/6/13 18:08
ludington.mi.us,,,,Local,,Michigan,"City of Ludington, MI -- Note added 8/1/13 17:32",http://ludington.mi.us/,8/1/13 17:31
ludlow.vt.us,,,,Local,,Vermont,"Town and Village of Ludlow, VT -- Note added 8/14/14 5:26",http://www.ludlow.vt.us/,6/6/13 18:08
macungie.pa.us,,,,Local,,Pennsylvania,"Borough of Macungie, PA -- Note added 9/30/14 19:43",http://macungie.pa.us/,6/6/13 18:08
madisonco.us,,,,County,,Georgia,"Madison County, Ga -- Note added 8/25/15 15:54",http://www.madisoncountyga.us/,6/6/13 18:08
madisoncoia.us,,,,County,,Iowa,"Madison County, Ia -- Note added 8/25/15 20:43",http://madisoncoia.us/,6/6/13 18:08
madridny.us,,,,Local,,New York,"Town of Madrid, NY -- Note added 7/2/15 10:01",http://madridny.us/,6/6/13 18:08
mapleheights.cuyahogacounty.us,,,,Local,,Ohio,"City of Maple Heights, OH -- Note added 3/18/14 18:44",http://mapleheights.cuyahogacounty.us/,6/6/13 18:08
marinette.wi.us,,,,Local,,Wisconsin,"City of Marinette, WI -- Note added 8/6/14 5:16",http://marinette.wi.us/,6/6/13 18:08
marionohio.us,,,,Local,,Ohio,"City of Marion, OH -- Note added 3/18/14 18:46",http://marionohio.us/,6/6/13 18:08
marlborovt.us,,,,Local,,Vermont,"Town of Marlboro, VT -- Note added 8/14/14 5:28",http://marlborovt.us/,6/6/13 18:08
mason.mi.us,,,,Local,,Michigan,"mason, mi -- Note added 9/3/15 15:34",http://mason.mi.us/,6/6/13 18:08
masonville-ny.us,,,,Local,,New York,"Town of Masonville, NY -- Note added 7/2/15 10:11",http://masonville-ny.us/,6/6/13 18:08
matsugov.us,,,,Local,,Alaska,"Matanuska-Susitna Borough, AK -- Note added 6/7/13 14:33",http://www.matsugov.us/,6/6/13 18:08
mcc.co.mercer.pa.us,,,,County,,Pennsylvania,"Mercer County, PA -- Note added 9/30/14 19:59",http://mcc.co.mercer.pa.us/,6/6/13 18:08
mccall.id.us,,,,Local,,Idaho,"City of McCall, ID -- Note added 7/15/14 5:32",http://mccall.id.us/,6/6/13 18:08
mcfarland.wi.us,,,,Local,,Wisconsin,"Village of McFarland, WI -- Note added 8/6/14 5:20",http://www.mcfarland.wi.us/,6/6/13 18:08
mcphersoncountyks.us,,,,County,,Kansas,"McPherson County, KS -- Note added 7/9/14 4:56",http://mcphersoncountyks.us/,6/6/13 18:08
middletonidaho.us,,,,Local,,Idaho,"City of Middleton, ID -- Note added 7/8/13 19:15",http://middletonidaho.us/,6/6/13 18:08
middletown.md.us,,,,Local,,Maryland,"Middletown, MD -- Note added 5/27/14 3:12",http://www.middletown.md.us/,6/6/13 18:08
milford-nj.us,,,,Local,,New Jersey,"Milford Borough, nj -- Note added 9/16/15 15:33",http://www.milford-nj.us/,6/6/13 18:08
milledgevillega.us,,,,Local,,Georgia,"milledgeville, Ga -- Note added 8/25/15 15:51",http://milledgevillega.us/,6/6/13 18:08
millingtonmd.us,,,,Local,,Maryland,"Millington, MD -- Note added 5/27/14 3:14",http://www.millingtonmd.us/,6/6/13 18:08
millscoia.us,,,,County,,Iowa,"Mills County, Ia -- Note added 8/25/15 20:47",http://millscoia.us/,6/6/13 18:08
millstone.nj.us,,,,Local,,New Jersey,"Township of Millstone, NJ -- Note added 2/11/14 19:31",http://millstone.nj.us/,6/6/13 18:08
minidoka.id.us,,,,County,,Idaho,"Minidoka County, ID -- Note added 7/15/14 5:28",http://www.minidoka.id.us/,6/6/13 18:08
mohavecounty.us,,,,County,,Arizona,"Mohave County, AZ -- Note added 8/28/13 13:07",http://mohavecounty.us/,6/6/13 18:08
moline.il.us,,,,Local,,Illinois,"City of Moline, IL -- Note added 7/3/14 14:04",http://moline.il.us/,6/6/13 18:09
monmouthbeach.us,,,,Local,,New Jersey,"borough of monmouth beach, nj -- Note added 9/16/15 15:36",http://monmouthbeach.us/,6/6/13 18:08
monroega.us,,,,Local,,Georgia,"City of Monroe, Ga -- Note added 8/25/15 15:50",http://www.monroega.com/,6/6/13 18:08
monroeville.pa.us,,,,Local,,Pennsylvania,"Municipality of Monroeville, PA -- Note added 10/1/14 12:43",http://www.monroeville.pa.us/,6/6/13 18:08
montesano.us,,,,Local,,Washington,"City of Montesano, WA -- Note added 11/18/14 10:36",http://montesano.us/,6/6/13 18:08
montgomery.nj.us,,,,Local,,New Jersey,"montgomery township, nj -- Note added 9/16/15 15:38",http://montgomery.nj.us/,6/6/13 18:08
montgomeryvt.us,,,,Local,,Vermont,"Town of Montgomery, Vt -- Note added 8/14/14 5:31",http://montgomeryvt.us/,6/6/13 18:08
montvernonnh.us,,,,Local,,New Hampshire,"Town of Mont Vernon, NH -- Note added 3/24/14 13:31",http://www.montvernonnh.us/,6/6/13 18:08
moonachie.us,,,,Local,,New Jersey,"The Borough of Moonachie, nj -- Note added 9/16/15 15:38",http://moonachie.us/,6/6/13 18:08
mosinee.wi.us,,,,Local,,Wisconsin,"City of Mosinee, WI -- Note added 8/6/14 5:23",http://mosinee.wi.us/,6/6/13 18:08
mountain-home.us,,,,Local,,Idaho,"City of Mountain Home, ID -- Note added 7/24/13 14:32",http://www.mountain-home.us/cityhall/,6/6/13 18:08
msboc.us,,,,State,,Mississippi,Mississippi State Board of Contractors -- Note added 7/25/14 12:48,http://msboc.us/,6/6/13 18:08
mtholly.us,,,,Local,,North Carolina,"City of Mount Holly, NC -- Note added 12/5/13 20:03",http://www.mtholly.us/,6/6/13 18:08
mtjoytwp.us,,,,Local,,Pennsylvania,"Mount Joy Township, PA -- Note added 10/1/14 12:51",http://mtjoytwp.us/,6/6/13 18:08
mullinssc.us,,,,Local,,South Carolina,"mullins, sc -- Note added 8/28/15 14:00",http://mullinssc.us/,6/6/13 18:08
multco.us,,,,County,,Oregon,"County of Multnomah, OR -- Note added 6/19/14 14:52",http://multco.us/,6/6/13 18:09
munhallpa.us,,,,Local,,Pennsylvania,"Munhall Borough, PA -- Note added 10/1/14 12:53",http://munhallpa.us/,6/6/13 18:08
mygulfport.us,,,,Local,,Florida,"The City of Gulfport, FL -- Note added 6/24/15 17:58",http://mygulfport.us/,6/6/13 18:08
naperville.il.us,,,,Local,,Illinois,"City of Naperville, IL -- Note added 7/3/14 15:18",http://www.naperville.il.us/,6/6/13 18:08
nettletonms.us,,,,Local,,Mississippi,"City of Nettleton, MS -- Note added 7/25/14 17:52",http://nettletonms.us/,6/6/13 18:08
nevadajudiciary.us,,,,State,,Nevada,The Nevada Judiciary -- Note added 1/24/14 13:06,http://www.nevadajudiciary.us/,1/24/14 13:05
new-boston.nh.us,,,,Local,,New Hampshire,"New Boston, NH -- Note added 9/2/15 18:39",http://www.newbostonnh.gov/Pages/index,6/6/13 18:08
new-hampton.nh.us,,,,Local,,New Hampshire,"new hampton, nh -- Note added 9/2/15 18:40",http://new-hampton.nh.us/,6/6/13 18:08
newcastlemaine.us,,,,Local,,Maine,"newcastle, maine -- Note added 8/27/15 19:41",http://newcastlemaine.us/,6/6/13 18:08
newdurhamnh.us,,,,Local,,New Hampshire,"New Durham, NH -- Note added 9/2/15 18:41",http://newdurhamnh.us/Pages/index,6/6/13 18:08
newington.nh.us,,,,Local,,New Hampshire,"newington, nh -- Note added 9/2/15 18:42",http://www.newington.nh.us/,6/6/13 18:08
newmeadowsidaho.us,,,,Local,,Idaho,"City of New Meadows, ID -- Note added 7/8/13 19:20",http://www.newmeadowsidaho.us/,6/6/13 18:08
nmb.us,,,,Local,,South Carolina,"North Myrtle beach, Sc -- Note added 8/28/15 14:57",http://nmb.us/,6/6/13 18:08
northhanover.us,,,,Local,,New Jersey,"North Hanover TownshipBurlington County, NJ -- Note added 9/16/15 15:56",http://www.northhanovertwp.com/,6/6/13 18:08
norwich.vt.us,,,,Local,,Vermont,"Town of Norwich, VT -- Note added 8/14/14 5:39",http://norwich.vt.us/,6/6/13 18:08
nsn.us,,,,Native Sovereign Nation / Tribal,,,*.nsn.us pattern for native sovereign nation websites -- Note added 6/12/13 15:53,#N/A,6/12/13 15:52
oaklandmaine.us,,,,Local,,Maine,"oakland, maine -- Note added 8/27/15 19:45",http://www.oaklandmaine.us/,6/6/13 18:08
obms.us,,,,Local,,Mississippi,"City of Olive Branch, MS -- Note added 7/25/14 17:53",http://www.obms.us/,6/6/13 18:08
ocnj.us,,,,Local,,New Jersey,"Ocean City, NJ -- Note added 1/17/14 15:49",http://www.ocnj.us/,6/6/13 18:08
ohara.pa.us,,,,Local,,Pennsylvania,"O'Hara Township, PA -- Note added 10/1/14 13:54",http://ohara.pa.us/,6/6/13 18:08
oneonta.ny.us,,,,Local,,New York,"Town and Village of Oneonta, NY -- Note added 7/2/15 11:07",http://oneonta.ny.us/,6/6/13 18:08
orangeburg.sc.us,,,,Local,,South Carolina,"orangeburg, sc -- Note added 8/28/15 15:15",http://orangeburg.sc.us/,6/6/13 18:08
orfordnh.us,,,,Local,,New Hampshire,"orford, nh -- Note added 9/2/15 19:05",http://orfordnh.us/,6/6/13 18:08
orland-park.il.us,,,,Local,,Illinois,"Village of Orland Park, IL -- Note added 7/3/14 15:29",http://orland-park.il.us/,6/6/13 18:09
ottawaohio.us,,,,Local,,Ohio,"Village of Ottawa, OH -- Note added 3/26/14 18:46",http://ottawaohio.us/,6/6/13 18:08
oxfordtownship.us,,,,Local,,Minnesota,"Oxford Township, MN -- Note added 5/1/15 1:50",http://www.oxfordtownship.us/,6/6/13 18:08
ozarkalabama.us,,,,Local,,Alabama,"City of Ozark, AL -- Note added 6/7/13 14:52",http://www.ozarkalabama.us/ozark/,6/6/13 18:08
pacourts.us,,,,State,,Pennsylvania,Unified Judicial System of Pennsylvania -- Note added 1/10/14 15:20,http://www.pacourts.us/,6/6/13 18:08
pantonvt.us,,,,Local,,Vermont,"Town of Panton, VT -- Note added 8/14/14 5:42",http://www.pantonvt.us/,6/6/13 18:08
parkco.us,,,,County,,Colorado,"Park County, CO -- Note added 1/14/14 15:05",http://parkco.us/,6/6/13 18:08
parkcounty.us,,,,County,,Wyoming,"Park County, WY -- Note added 6/7/13 16:09",http://parkcounty.us/,6/6/13 18:08
parkridge.us,,,,Local,,Illinois,"City of Park Ridge, IL -- Note added 7/3/14 15:38",http://www.parkridge.us/,6/6/13 18:08
pelicantownship.us,,,,Local,,Minnesota,"Pelican Township, MN -- Note added 5/1/15 1:56",http://www.pelicantownship.us/,6/6/13 18:08
pembertonborough.us,,,,Local,,New Jersey,"Borough of Pemberton, nj -- Note added 9/16/15 16:32",http://pembertonborough.us/,6/6/13 18:08
pendleton.or.us,,,,Local,,Oregon,"City of Pendleton, OR -- Note added 6/20/14 7:17",http://pendleton.or.us/,6/6/13 18:08
pendletonny.us,,,,Local,,New York,"Town of Pendleton, NY -- Note added 7/2/15 11:27",http://pendletonny.us/,6/6/13 18:08
pennsbury.pa.us,,,,Local,,Pennsylvania,"Pennsbury Township, PA -- Note added 10/1/14 18:09",http://pennsbury.pa.us/screens/index.php,6/6/13 18:08
penntownship.us,,,,Local,,Pennsylvania,"Penn Township, Chester County, PA -- Note added 10/1/14 18:29",http://www.penntownship.us/,6/6/13 18:08
phenixcityal.us,,,,Local,,Alabama,"City of Phenix CIty, AL -- Note added 7/15/13 18:17",http://www.phenixcityal.us/,6/6/13 18:08
phillipsburgks.us,,,,Local,,Kansas,"Cityof Phillipsburg, Ks -- Note added 7/10/14 6:22",http://phillipsburgks.us/,6/6/13 18:09
picayune.ms.us,,,,Local,,Mississippi,"City of Picayune, MS -- Note added 7/25/14 17:58",http://www.picayune.ms.us/,6/6/13 18:08
pinebeachborough.us,,,,Local,,New Jersey,"pine beach borough, nj -- Note added 9/16/15 16:34",http://pinebeachborough.us/,6/6/13 18:08
pitcairnborough.us,,,,Local,,Pennsylvania,"Pitcairn Borough, PA -- Note added 10/1/14 19:09",http://pitcairnborough.us/,6/6/13 18:08
plumascounty.us,,,,County,,California,"Plumas County, CA -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
plymouthct.us,,,,Local,,Connecticut,"Town of Plymouth, CT -- Note added 2/4/15 6:47",http://www.plymouthct.us/,6/6/13 18:08
plymouthiowa.us,,,,Local,,Iowa,"Plymouth, Ia -- Note added 8/25/15 20:52",http://plymouthiowa.us/,6/6/13 18:08
pocatello.us,,,,Local,,Idaho,"City of Pocatello, ID -- Note added 7/8/13 19:22",http://pocatello.us/,6/6/13 18:08
polkcountygeorgia.us,,,,County,,Georgia,"Polk County, Ga -- Note added 8/25/15 16:04",http://www.polkgeorgia.org/,6/6/13 18:08
pomfretvt.us,,,,Local,,Vermont,"Town of Pomfret, VT -- Note added 8/14/14 5:49",http://pomfretvt.us/,6/6/13 18:08
pooler-ga.us,,,,Local,,Georgia,"City of Pooler, Ga -- Note added 8/25/15 16:04",http://pooler-ga.us/,6/6/13 18:08
potsdamny.us,,,,Local,,New York,"Town of Potsdam, NY -- Note added 7/2/15 11:56",http://potsdamny.us/,6/6/13 18:08
prairiecityiowa.us,,,,Local,,Iowa,"Prairie City, IA -- Note added 1/22/14 20:50",http://prairiecityiowa.us/,6/6/13 18:08
prestonmaryland.us,,,,Local,,Maryland,"Town of Preston, MD -- Note added 5/27/14 3:45",http://www.prestonmaryland.us/,6/6/13 18:08
psctool.us,Department of Defense,Defense Pricing and Contracting (DPC),Website - open to public,Federal,,,"Linked to from https://www.acq.osd.mil/asda/dpc/ce/p2p/docs/transparency/PSC_Quick_Guide_v4.pdf. -DPM 11/17/22. Product and Service Code (PSC) Selection Tool, a tool designed to help you navigate and select PSCs quickly and accurately. The tool allows users to find the right PSC using DOD's taxonomy, an intuitive framework that groups similar PSCs together. The taxonomy divides PSCs into sixteen portfolio groups: nine services groups and seven products groups. For more information on DOD's taxonomy, see the FY2012 http://www.acq.osd.mil/dpap/policy/policyvault/USA004219-12-DPAP.pdf memo announcing DOD's taxonomy and the full http://www.acq.osd.mil/dpap/ss/docs/fy11-dpap-portfolio_group_lookup-20120716.xlsx taxonomy-to-PSC map. -- Note added 8/20/14 10:36",https://psctool.us/,8/20/14 10:34
pueblo.us,,,,Local,,Colorado,"City of Pueblo, CO -- Note added 7/14/14 6:35",http://pueblo.us/,6/6/13 18:08
putnamcountyga.us,,,,County,,Georgia,"Putman County, Ga -- Note added 8/25/15 16:05",http://www.putnamcountyga.us/,6/6/13 18:08
putnamct.us,,,,Local,,Connecticut,"Town of Putnam, CT -- Note added 2/4/15 6:50",http://putnamct.us/,6/6/13 18:08
quincywashington.us,,,,Local,,Washington,"City of Quincy, WA -- Note added 11/20/13 18:31",http://quincywashington.us/quincy/,6/6/13 18:08
radford.va.us,,,,Local,,Virginia,"City of Radford, VA -- Note added 6/27/14 14:05",http://www.radford.va.us/,6/6/13 18:08
ricecounty.us,,,,County,,Kansas,"Rice County, KS -- Note added 7/10/14 5:46",http://ricecounty.us/,6/6/13 18:08
ricetwp.us,,,,Local,,Pennsylvania,"Rice Township, PA -- Note added 10/1/14 19:55",http://ricetwp.us/,6/6/13 18:08
richland.nd.us,,,,County,,North Dakota,"Richland County, ND -- Note added 7/22/14 6:00",http://www.co.richland.nd.us/,6/6/13 18:08
ringgoldcounty.us,,,,County,,Iowa,"Ringgold County, Ia -- Note added 8/26/15 13:36",http://ringgoldcounty.us/,6/6/13 18:08
rochesterwi.us,,,,Local,,Wisconsin,"Village of Rochester, WI -- Note added 8/6/14 5:52",http://rochesterwi.us/,6/6/13 18:08
rollinsford.nh.us,,,,Local,,New Hampshire,"rollinsford, nh -- Note added 9/2/15 19:07",http://rollinsford.nh.us/,6/6/13 18:08
roselle.il.us,,,,Local,,Illinois,"Village of Roselle, IL -- Note added 7/3/14 17:31",http://roselle.il.us/,6/6/13 18:09
ross.pa.us,,,,Local,,Pennsylvania,"Ross Township, PA -- Note added 10/1/14 20:03",http://ross.pa.us/,6/6/13 18:08
roundlakepark.us,,,,Local,,Illinois,"Village of Round Lake Park, IL -- Note added 7/3/14 17:32",http://roundlakepark.us/,6/6/13 18:08
roxburynj.us,,,,Local,,New Jersey,"township of roxbury, nj -- Note added 9/16/15 18:26",http://roxburynj.us/,6/6/13 18:09
ruidosodowns.us,,,,Local,,New Mexico,"City of Ruidoso Downs, NM -- Note added 7/16/14 5:36",http://ruidosodowns.us/,6/6/13 18:08
rutledgega.us,,,,Local,,Georgia,"City of Rutledge, Ga -- Note added 8/25/15 16:06",http://rutledgega.us/,6/6/13 18:08
saddlebrooknj.us,,,,Local,,New Jersey,"saddlebrook, nj -- Note added 9/16/15 18:44",http://saddlebrooknj.us/,6/6/13 18:08
salemil.us,,,,Local,,Illinois,"City of Salem, IL -- Note added 7/3/14 17:33",http://salemil.us/Pages/index,6/6/13 18:08
salisburyct.us,,,,Local,,Connecticut,"Town of Salisbury, CT -- Note added 2/4/15 6:53",http://salisburyct.us/,6/6/13 18:08
sammamish.us,,,,Local,,Washington,"City of Sammamish, WA -- Note added 12/2/14 16:26",http://www.sammamish.us/,12/2/14 16:26
sandown.us,,,,Local,,New Hampshire,"sandown, nh -- Note added 9/2/15 19:09",http://sandown.us/Pages/index,6/6/13 18:08
saugerties.ny.us,,,,Local,,New York,"Town of Saugerties, NY -- Note added 8/25/14 16:25",http://saugerties.ny.us/content,6/6/13 18:08
sciotatownship-mn.us,,,,Local,,Minnesota,"Sciota Township, Dakota County, MN -- Note added 6/10/15 14:49",http://www.sciotatownship-mn.us/,6/10/15 14:48
scportal.us,Department of Defense,,,Federal,,,"The Defense Security Cooperation Agency (DSCA) has established a website known as the Security Cooperation Information Portal (SCIP) to enable International Customers, customer agents, and United States Government personnel, with appropriate permissions, to access a variety of features. From https://www.scportal.us/home/ accessed 12/18/2020.",https://www.scportal.us,12/18/20
sea-isle-city.nj.us,,,,Local,,New Jersey,"sea isle city, nj -- Note added 9/16/15 18:46",http://sea-isle-city.nj.us/,6/6/13 18:08
seagoville.us,,,,Local,,Texas,"City of Seagoville, TX -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
seneca.sc.us,,,,Local,,South Carolina,"seneca, sc -- Note added 8/28/15 15:31",http://seneca.sc.us/,6/6/13 18:08
shenandoahcountyva.us,,,,County,,Virginia,"Shenandoah County, VA -- Note added 6/27/14 14:27",http://shenandoahcountyva.us/,6/6/13 18:08
shepherdstown.us,,,,Local,,West Virginia,"Corporation of Shepherdstown, WV -- Note added 7/24/14 5:46",http://www.shepherdstown.us/,6/6/13 18:08
sheridan.nd.us,,,,County,,North Dakota,"Sheridan County, ND -- Note added 7/22/14 6:04",http://www.co.sheridan.nd.us/,6/6/13 18:08
silverton.or.us,,,,Local,,Oregon,"City of Silverton, OR -- Note added 6/20/14 7:09",http://silverton.or.us/,6/6/13 18:08
sjaz.us,,,,Local,,Arizona,"City of St. Johns, AZ -- Note added 8/25/14 14:56",http://www.sjaz.us/,6/6/13 18:09
snco.us,,,,County,,Kansas,"Shawnee County, KS -- Note added 8/25/14 12:49",http://www.snco.us/,6/6/13 18:09
south-fayette.pa.us,,,,Local,,Pennsylvania,"South Fayette Township, PA -- Note added 10/1/14 20:42",http://www.south-fayette.pa.us/,6/6/13 18:08
spotsylvania.va.us,,,,County,,Virginia,"Spotsylvania County, VA -- Note added 6/27/14 14:45",http://www.spotsylvania.va.us/,6/6/13 18:08
spring-valley.il.us,,,,Local,,Illinois,"City of Spring Valley, IL -- Note added 7/3/14 17:38",http://spring-valley.il.us/,6/6/13 18:08
springfield-nj.us,,,,Local,,New Jersey,"springfield, nj -- Note added 9/16/15 18:59",http://springfield-nj.us/,6/6/13 18:08
springfield-twp.us,,,,Local,,Michigan,"Springfield Township, MI -- Note added 8/25/14 12:20",http://www.springfield-twp.us/index.htm,6/6/13 18:08
state.ak.us,,,,State,,Alaska,"*state.ak.us pattern to include Alaska state agencies, such as those at: https://www.google.com/#q=site:state.ak.us  -- Note added 7/8/14 12:25",http://alaska.gov/,6/6/13 18:08
state.al.us,,,,State,,Alabama,"*state.al.us pattern to include Alabama state agencies, such as those at: https://www.google.com/#q=site:state.al.us  -- Note added 7/8/14 12:26",http://state.al.us/,6/6/13 18:08
state.ar.us,,,,State,,Arkansas,*state.ar.us pattern for State of Arkansas agencies -- Note added 7/17/13 19:01,http://www.state.ar.us/,6/6/13 18:08
